X,Y,e_max,hsrX,hsrY,velX,velY,vMag,X2Vel,Y2Vel,AzimuthVel,FD_CCW_TN,X2SR,Y2SR,AzimuthSR,SD_CCW_TN
796879.9089,1984655.405,7.55509E-06,0.92428601,-0.381570633,-0.001172255,0.001843921,0.002202896,796879.9077,1984655.406,327.554,55,796880.8331,1984655.023,112,271
796880.9089,1984650.181,7.3721E-06,0.92393097,-0.382431159,-0.001128749,0.001746051,0.002097221,796880.9077,1984650.182,327.119,56,796881.8328,1984649.798,112,271
796881.9089,1984644.957,7.18914E-06,0.923575794,-0.383291327,-0.001085539,0.001648397,0.001991803,796881.9078,1984644.958,326.633,56,796882.8324,1984644.573,113,270
796882.9089,1984639.733,7.0062E-06,0.923220483,-0.384151137,-0.001042627,0.001550959,0.001886641,796882.9078,1984639.733,326.089,57,796883.8321,1984639.348,113,270
796883.9089,1984634.509,6.82329E-06,0.922865036,-0.385010588,-0.001000013,0.001453737,0.001781735,796883.9078,1984634.51,325.476,58,796884.8317,1984634.123,113,270
796884.9089,1984629.285,6.6404E-06,0.922509452,-0.385869681,-0.000957695,0.00135673,0.001677086,796884.9079,1984629.286,324.782,58,796885.8314,1984628.899,113,270
796885.9089,1984624.061,6.45754E-06,0.922153734,-0.386728415,-0.000915675,0.001259939,0.001572692,796885.9079,1984624.061,323.992,59,796886.831,1984623.674,113,270
796886.9089,1984618.837,6.27471E-06,0.921797879,-0.387586791,-0.000873952,0.001163364,0.001468556,796886.908,1984618.838,323.085,60,796887.8306,1984618.449,113,270
796887.9089,1984613.613,6.0919E-06,0.921441888,-0.388444808,-0.000832527,0.001067004,0.001364675,796887.908,1984613.614,322.037,61,796888.8303,1984613.224,113,270
796888.9089,1984608.389,5.90912E-06,0.921085762,-0.389302467,-0.000791399,0.00097086,0.00126105,796888.9081,1984608.389,320.815,62,796889.8299,1984607.999,113,270
796889.9089,1984603.165,5.72636E-06,0.9207295,-0.390159767,-0.000750568,0.000874931,0.001157682,796889.9081,1984603.165,319.375,64,796890.8296,1984602.774,113,270
796890.9089,1984597.941,5.57951E-06,0.920346281,-0.391066519,-0.00071648,0.000801991,0.001078559,796890.9081,1984597.941,318.223,65,796891.8292,1984597.549,113,270
796891.9089,1984592.717,5.48767E-06,0.919921774,-0.392049225,-0.000692488,0.000764273,0.001036503,796891.9081,1984592.716,317.821,65,796892.8288,1984592.324,113,270
796892.9089,1984587.493,5.39559E-06,0.919497243,-0.393031211,-0.000668639,0.00072677,0.000994614,796892.9081,1984587.493,317.386,66,796893.8283,1984587.099,113,270
796893.9089,1984582.268,5.30324E-06,0.91907262,-0.394012636,-0.000644929,0.000689477,0.000952885,796893.9081,1984582.267,316.912,66,796894.8279,1984581.873,113,270
796894.9089,1984577.044,5.21066E-06,0.918648041,-0.394993184,-0.000621366,0.000652407,0.000911329,796894.9081,1984577.044,316.396,67,796895.8275,1984576.649,113,270
796895.9089,1984571.82,5.11784E-06,0.918223439,-0.395973012,-0.000597946,0.000615553,0.00086994,796895.9083,1984571.82,315.831,67,796896.8271,1984571.424,113,270
796896.9089,1984566.596,5.02477E-06,0.917798812,-0.396952121,-0.000574669,0.000578915,0.000828717,796896.9083,1984566.595,315.211,68,796897.8266,1984566.199,113,270
796897.9089,1984561.438,4.93218E-06,0.917378703,-0.397920097,-0.000551749,0.000542922,0.000788097,796897.9083,1984561.438,314.538,68,796898.8262,1984561.04,113,270
796898.9089,1984556.424,4.84096E-06,0.916968479,-0.398864651,-0.000529432,0.000508077,0.000748593,796898.9083,1984556.424,313.821,69,796899.8258,1984556.025,114,269
796899.9089,1984551.411,4.74951E-06,0.9165583,-0.399808358,-0.000507256,0.000473446,0.000709256,796899.9083,1984551.411,313.025,70,796900.8254,1984551.011,114,269
796900.9089,1984546.397,4.66884E-06,0.916156656,-0.400726575,-0.000487808,0.000439691,0.000672846,796900.9084,1984546.397,312.03,71,796901.825,1984545.996,114,269
796901.9089,1984541.383,4.58904E-06,0.915756076,-0.401641268,-0.000468753,0.000406128,0.000636833,796901.9084,1984541.382,310.906,72,796902.8246,1984540.981,114,269
796902.9089,1984536.369,4.50899E-06,0.915355707,-0.402554922,-0.000449833,0.000372684,0.000600936,796902.9084,1984536.368,309.642,73,796903.8242,1984535.966,114,269
796903.9089,1984531.355,4.4287E-06,0.914955548,-0.403467537,-0.000431047,0.00033936,0.000565155,796903.9084,1984531.355,308.213,75,796904.8238,1984530.951,114,269
796904.9089,1984526.341,4.34816E-06,0.914555598,-0.404379114,-0.000412395,0.000306156,0.000529491,796904.9084,1984526.341,306.59,76,796905.8234,1984525.936,114,269
796905.9089,1984521.328,4.2674E-06,0.914155928,-0.405289495,-0.00039388,0.000273077,0.000493949,796905.9085,1984521.328,304.734,78,796906.823,1984520.922,114,269
796906.9089,1984516.314,4.18638E-06,0.913756399,-0.406198995,-0.000375497,0.000240112,0.000458517,796906.9085,1984516.314,302.597,80,796907.8226,1984515.907,114,269
796907.9089,1984511.3,4.10511E-06,0.91335708,-0.407107456,-0.000357247,0.000207267,0.0004232,796907.9085,1984511.3,300.121,83,796908.8222,1984510.892,114,269
796908.9089,1984506.286,4.0236E-06,0.912957971,-0.408014878,-0.000339132,0.000174541,0.000388,796908.9085,1984506.286,297.233,86,796909.8218,1984505.877,114,269
796909.9089,1984501.272,3.94185E-06,0.912559072,-0.408921261,-0.000321151,0.000141934,0.000352917,796909.9085,1984501.272,293.843,89,796910.8214,1984500.863,114,269
796910.9089,1984496.258,3.97189E-06,0.912111293,-0.409905276,-0.000315044,0.000124042,0.000342092,796910.9085,1984496.257,291.491,92,796911.821,1984495.848,114,269
796911.9089,1984491.245,4.03926E-06,0.911647271,-0.410914511,-0.000312932,0.000111256,0.000339474,796911.9085,1984491.245,289.572,93,796912.8205,1984490.834,114,269
796912.9089,1984486.231,4.10584E-06,0.91118355,-0.411922537,-0.000310808,9.8614E-05,0.000336839,796912.9085,1984486.23,287.603,95,796913.82,1984485.819,114,269
796913.9089,1984481.217,4.17161E-06,0.910720213,-0.412929176,-0.00030867,8.61184E-05,0.000334187,796913.9085,1984481.216,285.589,97,796914.8196,1984480.804,114,269
796914.9089,1984476.203,4.23658E-06,0.91025726,-0.413934427,-0.00030652,7.37691E-05,0.000331519,796914.9085,1984476.203,283.532,99,796915.8191,1984475.789,114,269
796915.9089,1984471.189,4.30074E-06,0.90979469,-0.414938292,-0.000304356,6.15662E-05,0.000328834,796915.9085,1984471.189,281.436,102,796916.8186,1984470.774,115,268
796916.9089,1984466.012,4.36704E-06,0.909319224,-0.415969571,-0.000302191,4.91274E-05,0.000326129,796916.9085,1984466.012,279.234,104,796917.8182,1984465.596,115,268
796917.9089,1984460.603,4.43667E-06,0.908825262,-0.417040381,-0.00030003,3.62993E-05,0.000323402,796917.9085,1984460.602,276.898,106,796918.8177,1984460.185,115,268
796918.9089,1984455.194,4.50542E-06,0.908331713,-0.418109694,-0.000297854,2.36291E-05,0.000320656,796918.9086,1984455.193,274.536,108,796919.8172,1984454.775,115,268
796919.9089,1984449.785,4.57331E-06,0.907838578,-0.41917751,-0.000295664,1.11167E-05,0.000317893,796919.9086,1984449.784,272.153,111,796920.8167,1984449.365,115,268
796920.9089,1984444.376,4.64033E-06,0.907345857,-0.42024383,-0.000293461,-1.23779E-06,0.000315112,796920.9086,1984444.375,269.758,113,796921.8162,1984443.955,115,268
796921.9089,1984438.968,4.70646E-06,0.906853631,-0.421308478,-0.000291243,-1.34322E-05,0.000312313,796921.9086,1984438.966,267.359,116,796922.8157,1984438.546,115,268
796922.9089,1984433.559,4.77174E-06,0.906361737,-0.422371805,-0.000289011,-2.5471E-05,0.000309495,796922.9086,1984433.558,264.963,118,796923.8152,1984433.136,115,268
796923.9089,1984428.15,4.83615E-06,0.905870258,-0.423433636,-0.000286765,-3.7352E-05,0.00030666,796923.9086,1984428.149,262.579,120,796924.8147,1984427.726,115,268
796924.9089,1984422.741,4.89969E-06,0.905379192,-0.42449397,-0.000284504,-4.90751E-05,0.000303806,796924.9086,1984422.74,260.213,123,796925.8142,1984422.316,115,268
796925.9089,1984417.332,4.96236E-06,0.90488854,-0.425552808,-0.00028223,-6.06403E-05,0.000300935,796925.9086,1984417.331,257.874,125,796926.8137,1984416.906,115,268
796926.9089,1984411.923,5.02416E-06,0.904398301,-0.426610149,-0.000279942,-7.20477E-05,0.000298045,796926.9086,1984411.922,255.567,127,796927.8132,1984411.496,115,268
796927.9089,1984406.514,5.08509E-06,0.903908477,-0.427665994,-0.000277639,-8.32973E-05,0.000295137,796927.9086,1984406.513,253.3,130,796928.8128,1984406.086,115,268
796928.9089,1984401.105,5.14516E-06,0.903419066,-0.428720342,-0.000275323,-9.4389E-05,0.000292212,796928.9086,1984401.104,251.077,132,796929.8123,1984400.676,115,268
796929.9089,1984395.696,5.33145E-06,0.902867841,-0.429861937,-0.000286654,-0.000120996,0.000315891,796929.9086,1984395.695,247.116,136,796930.8117,1984395.266,115,268
796930.9089,1984390.287,5.54916E-06,0.902301384,-0.431024228,-0.000301345,-0.000151432,0.000346223,796930.9085,1984390.286,243.319,140,796931.8112,1984389.855,116,267
796931.9089,1984384.878,5.76563E-06,0.90173571,-0.432184363,-0.000315873,-0.00018167,0.000376353,796931.9085,1984384.877,240.095,143,796932.8106,1984384.445,116,267
796932.9089,1984379.469,5.98086E-06,0.901170817,-0.433342341,-0.00033024,-0.00021171,0.000406282,796932.9085,1984379.468,237.337,146,796933.81,1984379.035,116,267
796933.9089,1984374.061,6.1948E-06,0.900606801,-0.434497969,-0.000344442,-0.000241546,0.000436003,796933.9085,1984374.06,234.959,148,796934.8095,1984373.626,116,267
796934.9089,1984368.652,6.40754E-06,0.900043471,-0.435651636,-0.000358484,-0.00027119,0.000465529,796934.9085,1984368.651,232.893,150,796935.8089,1984368.216,116,267
796935.9089,1984363.243,6.61903E-06,0.899480924,-0.436803147,-0.000372365,-0.000300636,0.000494854,796935.9085,1984363.242,231.084,152,796936.8083,1984362.806,116,267
796936.9089,1984357.834,6.82928E-06,0.898919159,-0.437952501,-0.000386083,-0.000329883,0.000523977,796936.9085,1984357.833,229.488,154,796937.8078,1984357.396,116,267
796937.9089,1984352.425,7.03829E-06,0.898358175,-0.4390997,-0.000399639,-0.000358932,0.000552899,796937.9085,1984352.424,228.072,155,796938.8072,1984351.985,116,267
796938.9089,1984347.016,7.24606E-06,0.897797974,-0.440244742,-0.000413033,-0.000387783,0.00058162,796938.9084,1984347.014,226.806,156,796939.8066,1984346.575,116,267
796939.9089,1984341.607,7.45258E-06,0.897238554,-0.441387629,-0.000426265,-0.000416436,0.000610139,796939.9084,1984341.605,225.668,157,796940.8061,1984341.165,116,267
796940.9089,1984336.198,7.65785E-06,0.896679916,-0.442528359,-0.000439335,-0.000444891,0.000638456,796940.9084,1984336.196,224.64,158,796941.8055,1984335.755,116,267
796941.9089,1984330.789,7.86188E-06,0.89612206,-0.443666934,-0.000452243,-0.000473148,0.000666572,796941.9084,1984330.787,223.706,159,796942.805,1984330.345,116,267
796942.9089,1984325.38,8.06467E-06,0.895564986,-0.444803352,-0.000464989,-0.000501206,0.000694487,796942.9084,1984325.379,222.853,160,796943.8044,1984324.935,116,267
796943.9089,1984319.971,8.26621E-06,0.895008694,-0.445937614,-0.000477572,-0.000529067,0.000722201,796943.9084,1984319.97,222.072,161,796944.8039,1984319.525,116,267
796944.9089,1984314.562,8.46651E-06,0.894453184,-0.44706972,-0.000489994,-0.000556729,0.000749713,796944.9084,1984314.561,221.352,162,796945.8033,1984314.114,117,266
796945.9089,1984309.154,8.66553E-06,0.89389855,-0.448199478,-0.00050225,-0.000584187,0.000777017,796945.9083,1984309.152,220.687,162,796946.8027,1984308.705,117,266
796946.9089,1984303.745,8.86334E-06,0.893344603,-0.449327273,-0.000514347,-0.000611453,0.000804127,796946.9083,1984303.743,220.07,163,796947.8022,1984303.295,117,266
796947.9089,1984298.336,9.08801E-06,0.892770278,-0.450476479,-0.000531737,-0.000657098,0.000850475,796947.9083,1984298.335,218.98,164,796948.8016,1984297.885,117,266
796948.9089,1984292.927,9.37469E-06,0.892149357,-0.451676223,-0.000561153,-0.000744327,0.000940313,796948.9083,1984292.926,217.013,166,796949.801,1984292.475,117,266
796949.9089,1984287.518,9.66015E-06,0.891529596,-0.45287328,-0.000590273,-0.000831313,0.001029852,796949.9083,1984287.517,215.377,168,796950.8004,1984287.065,117,266
796950.9089,1984282.109,9.94439E-06,0.890910993,-0.454067647,-0.000619097,-0.000918056,0.001119094,796950.9081,1984282.108,213.994,169,796951.7998,1984281.654,117,266
796951.9089,1984276.7,1.02274E-05,0.89029355,-0.455259327,-0.000647626,-0.001004556,0.001208038,796951.9081,1984276.698,212.809,170,796952.7991,1984276.244,117,266
796952.9089,1984271.291,1.05092E-05,0.889677265,-0.456448318,-0.000675859,-0.001090812,0.001296683,796952.9081,1984271.289,211.782,171,796953.7985,1984270.834,117,266
796953.9089,1984265.811,1.07941E-05,0.8890546,-0.457649147,-0.000704228,-0.001177997,0.001386261,796953.9081,1984265.808,210.872,172,796954.7979,1984265.353,117,266
796954.9089,1984260.295,1.10799E-05,0.888429289,-0.45885461,-0.000732515,-0.001265529,0.00147616,796954.9081,1984260.293,210.063,173,796955.7973,1984259.836,117,266
796955.9089,1984254.78,1.13644E-05,0.887805266,-0.460057128,-0.000760494,-0.001352796,0.001565737,796955.9081,1984254.777,209.343,174,796956.7967,1984254.319,117,266
796956.9089,1984249.264,1.16477E-05,0.887182319,-0.461257108,-0.000788177,-0.001439831,0.001655028,796956.9081,1984249.262,208.697,174,796957.796,1984248.802,117,266
796957.9089,1984243.749,1.19297E-05,0.88656066,-0.462454143,-0.000815554,-0.001526602,0.001743998,796957.908,1984243.747,208.112,175,796958.7954,1984243.286,118,265
796958.9089,1984238.233,1.22105E-05,0.885940077,-0.46364864,-0.000842634,-0.001613142,0.001832681,796958.908,1984238.23,207.581,175,796959.7948,1984237.769,118,265
796959.9089,1984232.717,1.24901E-05,0.885320676,-0.464840396,-0.000869413,-0.001699434,0.001921061,796959.908,1984232.715,207.094,176,796960.7942,1984232.252,118,265
796960.9089,1984227.202,1.27684E-05,0.884702563,-0.466029207,-0.000895885,-0.001785462,0.002009119,796960.908,1984227.2,206.646,176,796961.7936,1984226.735,118,265
796961.9089,1984221.686,1.30455E-05,0.884085526,-0.46721548,-0.000922061,-0.001871258,0.00209689,796961.9079,1984221.683,206.232,177,796962.7929,1984221.218,118,265
796962.9089,1984216.171,1.33212E-05,0.883469776,-0.468398809,-0.000947929,-0.00195679,0.002184341,796962.9079,1984216.169,205.847,177,796963.7923,1984215.702,118,265
796963.9089,1984210.655,1.35958E-05,0.882855103,-0.469579599,-0.000973502,-0.00204209,0.002271505,796963.9079,1984210.652,205.488,178,796964.7917,1984210.185,118,265
796964.9089,1984205.14,1.38691E-05,0.882241717,-0.470757446,-0.000998768,-0.002127126,0.002358347,796964.9079,1984205.137,205.152,178,796965.7911,1984204.669,118,265
796965.9089,1984199.624,1.41463E-05,0.881626056,-0.471934728,-0.001025012,-0.002218786,0.002451845,796965.9078,1984199.621,204.796,178,796966.7905,1984199.152,118,265
796966.9089,1984194.109,1.44924E-05,0.880966058,-0.473135852,-0.001068313,-0.002403852,0.002639863,796966.9078,1984194.105,203.961,179,796967.7898,1984193.635,118,265
796967.9089,1984188.593,1.48376E-05,0.880307499,-0.474334058,-0.001111206,-0.002588661,0.002827552,796967.9077,1984188.59,203.232,180,796968.7892,1984188.118,118,265
796968.9089,1984183.078,1.51817E-05,0.879650604,-0.475528933,-0.001153671,-0.002773142,0.003014841,796968.9077,1984183.075,202.588,180,796969.7885,1984182.602,118,265
796969.9089,1984177.562,1.55249E-05,0.878995148,-0.476720889,-0.001195728,-0.002957366,0.0032018,796969.9077,1984177.558,202.015,181,796970.7878,1984177.085,118,265
796970.9089,1984172.046,1.58671E-05,0.878341243,-0.477909721,-0.001237366,-0.003141298,0.003388395,796970.9076,1984172.041,201.5,182,796971.7872,1984171.568,119,264
796971.9089,1984166.531,1.62083E-05,0.877689003,-0.479095223,-0.001278578,-0.003324903,0.003574591,796971.9076,1984166.527,201.034,182,796972.7865,1984166.051,119,264
796972.9089,1984161.015,1.65486E-05,0.877038201,-0.480277805,-0.00131938,-0.003508249,0.003760457,796972.9075,1984161.01,200.61,182,796973.7859,1984160.534,119,264
796973.9089,1984155.5,1.68878E-05,0.876389064,-0.481457058,-0.001359756,-0.00369127,0.003945923,796973.9075,1984155.496,200.222,183,796974.7852,1984155.018,119,264
796974.9089,1984149.984,1.72261E-05,0.875741366,-0.482633391,-0.001399723,-0.003874032,0.00413106,796974.9075,1984149.98,199.865,183,796975.7846,1984149.501,119,264
796975.9089,1984144.469,1.75633E-05,0.875095332,-0.483806395,-0.001439263,-0.004056468,0.004315797,796975.9074,1984144.463,199.535,183,796976.7839,1984143.985,119,264
796976.9089,1984138.953,1.78996E-05,0.874450737,-0.484976478,-0.001478393,-0.004238645,0.004500205,796976.9074,1984138.948,199.228,184,796977.7833,1984138.468,119,264
796977.9089,1984133.438,1.82349E-05,0.873807806,-0.486143234,-0.001517097,-0.004420496,0.004684214,796977.9073,1984133.433,198.942,184,796978.7827,1984132.951,119,264
796978.9089,1984127.922,1.85693E-05,0.873166314,-0.487307068,-0.001555392,-0.004602089,0.004867893,796978.9073,1984127.916,198.674,184,796979.782,1984127.434,119,264
796979.9089,1984122.407,1.89026E-05,0.872526486,-0.488467575,-0.001593261,-0.004783356,0.005051172,796979.9073,1984122.402,198.422,185,796980.7814,1984121.918,119,264
796980.9089,1984116.891,1.9235E-05,0.871888097,-0.489625159,-0.00163072,-0.004964364,0.005234122,796980.9072,1984116.885,198.185,185,796981.7807,1984116.401,119,264
796981.9089,1984111.375,1.95664E-05,0.871251261,-0.490779619,-0.001667761,-0.00514508,0.005416707,796981.9072,1984111.368,197.96,185,796982.7801,1984110.884,119,264
796982.9089,1984105.86,1.98967E-05,0.870616087,-0.491930753,-0.001704375,-0.00532547,0.005598893,796982.9071,1984105.854,197.747,185,796983.7795,1984105.368,119,264
796983.9089,1984100.344,2.02262E-05,0.869982353,-0.493078963,-0.00174058,-0.005505601,0.005780749,796983.9071,1984100.338,197.544,185,796984.7788,1984099.85,120,263
796984.9089,1984094.829,2.06166E-05,0.86933523,-0.494195537,-0.00179444,-0.005811715,0.006089465,796984.9071,1984094.823,197.159,186,796985.7782,1984094.334,120,263
796985.9089,1984089.313,2.10106E-05,0.868688746,-0.495307277,-0.001849004,-0.006125952,0.006406291,796985.907,1984089.306,196.795,186,796986.7775,1984088.817,120,263
796986.9089,1984083.798,2.14039E-05,0.868044137,-0.496415673,-0.001903041,-0.006439792,0.006722641,796986.9068,1984083.791,196.463,187,796987.7769,1984083.301,120,263
796987.9089,1984078.282,2.17966E-05,0.867401176,-0.497521117,-0.001956577,-0.006753352,0.007038633,796987.9068,1984078.274,196.157,187,796988.7763,1984077.784,120,263
796988.9089,1984072.767,2.21886E-05,0.86676009,-0.498623218,-0.002009586,-0.007066513,0.007354148,796988.9068,1984072.759,195.875,187,796989.7756,1984072.268,120,263
796989.9089,1984067.251,2.258E-05,0.866120651,-0.499722367,-0.002062093,-0.007379394,0.007669305,796989.9068,1984067.243,195.612,187,796990.775,1984066.751,120,263
796990.9089,1984061.736,2.29707E-05,0.865483088,-0.500818173,-0.002114074,-0.007691878,0.007983985,796990.9067,1984061.727,195.368,188,796991.7743,1984061.235,120,263
796991.9089,1984056.22,2.33608E-05,0.864847172,-0.501911026,-0.002165552,-0.008004081,0.008298308,796991.9067,1984056.21,195.139,188,796992.7737,1984055.718,120,263
796992.9089,1984050.704,2.37502E-05,0.864213017,-0.503000731,-0.002216516,-0.008315945,0.008612213,796992.9066,1984050.695,194.925,188,796993.7731,1984050.2,120,263
796993.9089,1984045.189,2.41389E-05,0.863580737,-0.504087095,-0.002266955,-0.008627411,0.008925642,796993.9066,1984045.179,194.722,188,796994.7724,1984044.684,120,263
796994.9089,1984039.673,2.45271E-05,0.862950106,-0.505170504,-0.002316891,-0.008938597,0.009238712,796994.9065,1984039.664,194.531,188,796995.7718,1984039.167,120,263
796995.9089,1984034.158,2.49145E-05,0.862321348,-0.506250573,-0.002366301,-0.009249385,0.009551306,796995.9065,1984034.148,194.35,189,796996.7712,1984033.651,120,263
796996.9089,1984028.642,2.53014E-05,0.861694239,-0.507327686,-0.002415209,-0.009559893,0.009863542,796996.9064,1984028.632,194.179,189,796997.7705,1984028.134,120,263
796997.9089,1984023.127,2.56875E-05,0.861069003,-0.50840146,-0.00246359,-0.009870003,0.010175302,796997.9064,1984023.117,194.015,189,796998.7699,1984022.618,121,262
796998.9089,1984017.611,2.60731E-05,0.860445417,-0.509472278,-0.00251147,-0.010179833,0.010486703,796998.9063,1984017.6,193.859,189,796999.7693,1984017.101,121,262
796999.9089,1984012.096,2.64579E-05,0.859823704,-0.510539757,-0.002558823,-0.010489265,0.010797628,796999.9063,1984012.085,193.709,189,797000.7687,1984011.585,121,262
797000.9089,1984006.58,2.68471E-05,0.859214996,-0.511585163,-0.002607406,-0.010799611,0.011110818,797000.9062,1984006.568,193.573,189,797001.7681,1984006.068,121,262
797001.9089,1984001.065,2.72359E-05,0.858609264,-0.512625507,-0.002655632,-0.011109671,0.0114238,797001.9062,1984001.053,193.444,190,797002.7675,1984000.552,121,262
797002.9089,1983995.549,2.76659E-05,0.858031102,-0.513580703,-0.002719755,-0.011552393,0.01187022,797002.9061,1983995.537,193.248,190,797003.7669,1983995.035,121,262
797003.9089,1983990.033,2.81054E-05,0.857460921,-0.514513391,-0.002787211,-0.012026528,0.012348187,797003.9061,1983990.02,193.048,190,797004.7663,1983989.518,121,262
797004.9089,1983984.518,2.85444E-05,0.856892619,-0.515443127,-0.002854053,-0.012500171,0.012825592,797004.906,1983984.504,192.861,190,797005.7657,1983984.002,121,262
797005.9089,1983979.002,2.89829E-05,0.856325985,-0.516370257,-0.002920311,-0.012973498,0.013302615,797005.9059,1983978.989,192.686,190,797006.7652,1983978.485,121,262
797006.9089,1983973.487,2.94208E-05,0.855761229,-0.517294437,-0.002985955,-0.013446334,0.013779076,797006.9059,1983973.473,192.52,190,797007.7646,1983972.969,121,262
797007.9089,1983967.993,2.98563E-05,0.855200442,-0.518212244,-0.003050696,-0.013916927,0.014253205,797007.9057,1983967.979,192.364,191,797008.7641,1983967.474,121,262
797008.9089,1983962.5,3.02913E-05,0.854641526,-0.519127113,-0.003114825,-0.014387031,0.014726775,797008.9057,1983962.485,192.216,191,797009.7635,1983961.98,121,262
797009.9089,1983957.008,3.07256E-05,0.85408448,-0.520039043,-0.003178344,-0.014856645,0.015199786,797009.9057,1983956.993,192.075,191,797010.7629,1983956.487,121,262
797010.9089,1983951.515,3.11595E-05,0.853529096,-0.520948377,-0.003241281,-0.015325944,0.015672416,797010.9056,1983951.499,191.942,191,797011.7624,1983950.994,121,262
797011.9089,1983946.022,3.15929E-05,0.852975478,-0.521854944,-0.003303621,-0.015794841,0.016144575,797011.9055,1983946.006,191.814,191,797012.7618,1983945.5,121,262
797012.9089,1983940.53,3.20258E-05,0.85242373,-0.522758573,-0.00336535,-0.016263248,0.016616176,797012.9055,1983940.513,191.691,191,797013.7613,1983940.007,122,261
797013.9089,1983935.037,3.24582E-05,0.851873644,-0.523659606,-0.003426496,-0.01673134,0.017087395,797013.9054,1983935.02,191.574,191,797014.7607,1983934.513,122,261
797014.9089,1983929.544,3.28901E-05,0.851325324,-0.524557871,-0.003487046,-0.017199029,0.017558144,797014.9054,1983929.526,191.461,192,797015.7602,1983929.019,122,261
797015.9089,1983924.052,3.33214E-05,0.850778873,-0.5254532,-0.003546986,-0.01766623,0.018028334,797015.9053,1983924.034,191.353,192,797016.7596,1983923.526,122,261
797016.9089,1983918.559,3.37524E-05,0.850234085,-0.526345931,-0.003606343,-0.018133115,0.018498143,797016.9052,1983918.54,191.248,192,797017.7591,1983918.032,122,261
797017.9089,1983913.066,3.41828E-05,0.849691063,-0.527235895,-0.003665103,-0.018599597,0.018967481,797017.9052,1983913.047,191.147,192,797018.7585,1983912.538,122,261
797018.9089,1983907.574,3.46126E-05,0.84914991,-0.528122923,-0.003723253,-0.01906559,0.019436261,797018.9051,1983907.554,191.05,192,797019.758,1983907.045,122,261
797019.9089,1983902.081,3.5042E-05,0.848610421,-0.529007352,-0.00378082,-0.019531268,0.019904659,797019.9051,1983902.061,190.956,192,797020.7575,1983901.551,122,261
797020.9089,1983896.588,3.54909E-05,0.848109256,-0.529808452,-0.00385045,-0.020110671,0.020487332,797020.905,1983896.567,190.839,192,797021.757,1983896.058,122,261
797021.9089,1983891.096,3.59516E-05,0.847632165,-0.530557784,-0.003927147,-0.020759129,0.021139367,797021.9049,1983891.075,190.712,192,797022.7565,1983890.565,122,261
797022.9089,1983885.603,3.64122E-05,0.847156647,-0.531304838,-0.004003212,-0.02140727,0.021791016,797022.9048,1983885.581,190.592,192,797023.756,1983885.071,122,261
797023.9089,1983880.11,3.68726E-05,0.846682794,-0.532049471,-0.00407863,-0.022054972,0.022442156,797023.9048,1983880.087,190.477,193,797024.7555,1983879.577,122,261
797024.9089,1983874.618,3.73327E-05,0.846210697,-0.532791537,-0.004153382,-0.022702116,0.023092668,797024.9047,1983874.595,190.368,193,797025.7551,1983874.085,122,261
797025.9089,1983869.125,3.77928E-05,0.845740174,-0.533531325,-0.004227504,-0.023348942,0.023742792,797025.9046,1983869.101,190.263,193,797026.7546,1983868.591,122,261
797026.9089,1983863.633,3.82526E-05,0.845271407,-0.534268548,-0.00430096,-0.023995209,0.024392288,797026.9044,1983863.608,190.162,193,797027.7541,1983863.098,122,261
797027.9089,1983858.14,3.87123E-05,0.844804215,-0.535003492,-0.004373785,-0.024641158,0.025041396,797027.9044,1983858.115,190.065,193,797028.7537,1983857.604,122,261
797028.9089,1983852.647,3.91719E-05,0.844338687,-0.535736014,-0.004445962,-0.02528667,0.025689997,797028.9044,1983852.621,189.972,193,797029.7532,1983852.111,122,261
797029.9089,1983847.155,3.96311E-05,0.843874914,-0.536465971,-0.004517474,-0.025931623,0.026337969,797029.9043,1983847.129,189.882,193,797030.7527,1983846.618,122,261
797030.9089,1983841.662,4.00903E-05,0.843412717,-0.537193648,-0.004588355,-0.026576258,0.026985554,797030.9043,1983841.635,189.795,193,797031.7523,1983841.124,122,261
797031.9089,1983836.169,4.05494E-05,0.842952184,-0.537918904,-0.004658587,-0.027220454,0.027632631,797031.9042,1983836.141,189.712,193,797032.7518,1983835.631,123,260
797032.9089,1983830.677,4.10081E-05,0.842493406,-0.538641595,-0.004728155,-0.027864093,0.028279079,797032.9041,1983830.649,189.631,193,797033.7513,1983830.138,123,260
797033.9089,1983825.184,4.14668E-05,0.842036203,-0.539362006,-0.004797092,-0.028507413,0.02892514,797033.9041,1983825.155,189.552,193,797034.7509,1983824.644,123,260
797034.9089,1983819.691,4.19253E-05,0.841580666,-0.540079995,-0.00486538,-0.029150295,0.029570693,797034.904,1983819.661,189.476,194,797035.7504,1983819.15,123,260
797035.9089,1983814.199,4.23835E-05,0.841126882,-0.540795421,-0.004933003,-0.02979262,0.030215617,797035.9039,1983814.169,189.402,194,797036.75,1983813.658,123,260
797036.9089,1983808.706,4.28417E-05,0.840674675,-0.541508566,-0.004999995,-0.030434625,0.030860155,797036.9039,1983808.675,189.33,194,797037.7495,1983808.164,123,260
797037.9089,1983803.213,4.32996E-05,0.840224132,-0.542219288,-0.005066339,-0.031076193,0.031504184,797037.9038,1983803.181,189.259,194,797038.7491,1983802.67,123,260
797038.9089,1983797.721,4.37637E-05,0.839810141,-0.542863953,-0.005140499,-0.031798459,0.032229249,797038.9037,1983797.689,189.183,194,797039.7487,1983797.178,123,260
